Species,Cohort,MATRR ID,Date of BC,Timepoint,State,TP:,ALB:,ALKP:,ALT:,AST:,GGT:,TBIL:,GLU:,BUN:,CREA:,K:,NA:,CL:,Ca:,PHOS:,Fe:,CHOL:,LDH:,TRIG:,A/G ratio:,DBIL:,Glob:,Amyl:,MG:,WBC:,NEUT%:,BAND%:,LY%,MONO%:,EOS%:,BASO%:,HCT:,HGB:,RBC:,MCV:,MCH:,MCHC:,PLT:,,
rhesus,14,10249,9/18/2018,2nd relapse,sedated,7,4.7,104,29,32,70,0.3,69,17.2,0.7,3.6,145,106,,4.3,,125,,93,,,,,1.83,6.98,,,,,,,34.29,11.57,4.76,71.97,24.3,33.76,409,,
rhesus,14,10249,11/21/2018,3rd abstinence,sedated,6.7,4.6,104,30,26,67,0.2,74,24.1,0.8,4,144,107,,4.7,,117,,36,,,,,2.2,6.2,46.8,,46.6,4.3,2.1,0.2,38.6,12.9,5.28,73,24.5,33.4,395,,
rhesus,14,10250,10/12/2015,baseline,awake,6.8,4.6,496,22,22,,,61,24.2,0.9,4.5,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhesus,14,10250,11/15/2016,1.5 g/kg etoh induction,sedated,6.3,4.4,292,34,30,56,0.1,51,30.1,0.8,3.9,147,109,,5.3,,122,,32,,,,,1.82,4.71,,,,,,,39.69,13.01,5.34,74.27,24.34,32.77,174,,
rhesus,14,10250,2/16/2017,open access,sedated,6.5,4.5,303,27,23,61,0.2,67,22.5,0.7,3.4,147,109,,5.8,,147,,41,,,,,1.76,5.01,,,,,,,39,13.01,5.26,74.16,24.73,33.35,220,,
rhesus,14,10250,7/14/2017,open access,awake,6.6,4.6,237,23,21,63,0.1,69,24.2,0.7,4.1,145,108,,4.7,,131,,85,,,,,1.99,,,,,,,,,,,,,,,,
rhesus,14,10250,7/28/2017,open access,awake,6.9,4.6,256,24,21,67,0.2,68,26,0.8,4.4,147,108,,5.2,,123,,96,,,,,1.77,,,,,,,,,,,,,,,,
rhesus,14,10250,9/26/2017,open access,sedated,6.8,4.5,193,24,28,69,0.1,60,22.9,0.8,4,148,110,,5.5,,136,,78,,,,,1.9,5.75,,,,,,,41.93,13.64,5.58,75.2,24.46,32.53,253,,
rhesus,14,10250,10/23/2017,open access,awake,7.6,4.7,185,28,21,69,0.1,81,21.2,0.9,4.2,149,106,,5.2,,150,,69,,,,,1.92,,,,,,,,,,,,,,,,
rhesus,14,10250,10/27/2017,open access,awake,6.7,4.4,183,21,25,62,0.1,55,17.5,0.8,4.1,147,107,,4.5,,115,,78,,,,,1.61,,,,,,,,,,,,,,,,
rhesus,14,10250,12/11/2017,open access,awake,6.7,4.4,164,29,28,51,0.1,64,22.7,0.8,4.3,148,109,,5.8,,155,,64,,,,,1.8,6.77,,,,,,,40.56,13.06,5.37,75.55,24.33,32.2,204,,
rhesus,14,10250,2/12/2018,1st abstinence,awake,7.3,5,141,25,26,50,0.2,58,27.9,0.9,4.4,148,107,,6.3,,169,,35,,,,,1.97,5.47,,,,,,,41.96,13.82,5.54,75.69,24.93,32.94,251,,
rhesus,14,10250,5/8/2018,1st relapse,sedated,6.4,4.2,114,27,20,47,0.1,77,21.6,0.8,3.7,144,106,,5.7,,139,,137,,,,,2.13,6.85,,,,,,,40.73,13.48,5.48,74.37,24.61,33.1,251,,
rhesus,14,10250,6/8/2018,2nd abstinence,awake,7.4,4.8,111,29,29,51,0.2,64,26,0.9,4.7,153,109,,5.8,,136,,73,,,,,1.87,,,,,,,,,,,,,,,,
rhesus,14,10250,9/18/2018,2nd relapse,sedated,6.6,4.2,102,35,21,43,0.1,75,19.1,0.8,4.1,145,107,,5.6,,148,,145,,,,,1.8,6.27,,,,,,,40.75,13.74,5.42,75.18,25.35,33.72,228,,
rhesus,14,10250,11/27/2018,3rd abstinence,sedated,6.8,4.8,89,29,25,42,0.1,73,27.4,0.8,3.7,144,109,,5.2,,151,,43,,,,,2.2,6,38.8,,53.5,5.9,1.3,0.5,39.6,13.3,5.19,76,25.7,33.6,265,,
rhesus,14,10251,10/12/2015,baseline,awake,6.9,4.6,691,31,25,,,69,18.6,0.8,4.4,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhesus,14,10251,11/14/2016,1.5 g/kg etoh induction,sedated,6.9,4.7,603,26,32,94,0.1,76,21.1,0.6,3.5,149,107,,5.3,,128,,61,,,,,1.8,5.52,,,,,,,38.81,12.64,5.37,72.24,23.52,32.56,287,,
rhesus,14,10251,2/14/2017,open access,sedated,6.6,4.5,637,25,31,103,0.1,66,21.1,0.6,3.3,150,111,,5,,136,,107,,,,,1.93,5.7,,,,,,,37.62,12.32,5.31,70.84,23.19,32.74,322,,
rhesus,14,10251,7/14/2017,open access,awake,7.1,4.8,424,27,27,87,0.1,94,22.9,0.7,3.7,147,105,,6.1,,148,,97,,,,,2.05,,,,,,,,,,,,,,,,
rhesus,14,10251,7/28/2017,open access,awake,6.9,4.6,417,26,24,85,0.1,76,20.9,0.7,4.4,147,106,,6.6,,134,,75,,,,,1.98,,,,,,,,,,,,,,,,
rhesus,14,10251,9/29/2017,open access,sedated,6.5,4.3,498,26,31,83,0.1,79,18,0.7,3.8,148,106,,5.9,,127,,94,,,,,1.89,7.75,,,,,,,39.54,12.78,5.48,72.19,23.33,32.32,206,,
rhesus,14,10251,10/23/2017,open access,awake,7.2,4.4,473,26,26,89,0.1,88,17.4,0.7,3.9,148,103,,6,,128,,88,,,,,1.99,,,,,,,,,,,,,,,,
rhesus,14,10251,10/27/2017,open access,awake,6.8,4.5,437,25,35,86,0.1,59,17.4,0.8,4.5,147,104,,5.5,,108,,112,,,,,1.54,,,,,,,,,,,,,,,,
rhesus,14,10251,12/11/2017,open access,awake,6.7,4.6,330,27,35,80,0.1,68,18.9,0.8,4.6,151,107,,6.7,,137,,82,,,,,1.79,7.3,,,,,,,38.72,12.67,5.3,73.08,23.91,32.71,307,,
rhesus,14,10251,2/12/2018,1st abstinence,awake,7.1,4.8,256,34,35,77,0.1,63,19.3,0.9,4.3,149,106,,5.3,,139,,29,,,,,1.79,7.38,,,,,,,38.75,12.71,5.28,73.41,24.07,32.79,421,,
rhesus,14,10251,5/9/2018,1st relapse,sedated,6.5,4.3,190,26,41,71,0.1,68,18.7,0.8,3.8,147,110,,4.9,,129,,96,,,,,1.89,5.46,,,,,,,39.97,13.2,5.46,73.16,24.17,33.03,170,,
rhesus,14,10251,6/8/2018,2nd abstinence,awake,7,4.6,182,26,34,77,0.1,61,20,0.9,4.7,151,106,,5.7,,113,,68,,,,,1.82,,,,,,,,,,,,,,,,
rhesus,14,10251,9/18/2018,2nd relapse,sedated,6.8,4.5,145,31,35,70,0.2,81,18.3,1,3.5,148,109,,4.7,,136,,87,,,,,1.89,6.61,,,,,,,36.91,12.34,5.02,73.53,24.58,33.43,363,,
rhesus,14,10251,11/21/2018,3rd abstinence,sedated,6.8,4.7,154,36,33,69,0.1,79,19.2,0.9,3.6,146,109,,3.7,,139,,31,,,,,1.7,5.3,38.1,,55.3,5.2,1.1,0.3,37.5,12.6,5.12,73,24.7,33.7,424,,
rhesus,14,10252,10/12/2015,baseline,awake,7.4,4.4,772,44,90,,,101,15.4,1,4.3,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhesus,14,10252,11/15/2016,1.5 g/kg etoh induction,sedated,6.6,4.3,264,41,66,64,0.1,65,23,0.8,4.3,146,106,,4,,121,,70,,,,,1.88,6.7,,,,,,,41.54,13.56,5.75,72.2,23.57,32.65,339,,
rhesus,14,10252,2/8/2017,open access,sedated,6.3,3.9,350,33,37,85,0.2,58,18.3,0.7,3.5,148,110,,4.6,,139,,147,,,,,1.47,3.73,,,,,,,38.42,12.76,5.34,71.91,23.87,33.2,293,,
rhesus,14,10252,7/14/2017,open access,awake,7.4,4.7,261,45,44,115,0.2,88,15.3,0.8,4,146,104,,5.3,,171,,158,,,,,1.91,,,,,,,,,,,,,,,,
rhesus,14,10252,7/28/2017,open access,awake,7.4,4.4,243,45,35,113,0.2,86,15.9,0.8,4.1,146,103,,4.5,,160,,124,,,,,2.1,,,,,,,,,,,,,,,,
rhesus,14,10252,9/26/2017,open access,sedated,6.8,3.8,186,38,55,101,0.2,58,20.8,1,4.1,148,108,,6,,138,,190,,,,,1.76,7.49,,,,,,,37.12,12.18,5.12,72.47,23.79,32.82,421,,
rhesus,14,10252,10/23/2017,open access,awake,8.1,4.3,185,44,59,107,0.2,99,16,0.8,5.2,147,103,,6.1,,205,,238,,,,,2.69,,,,,,,,,,,,,,,,
rhesus,14,10252,10/27/2017,open access,awake,7,4.1,192,43,59,96,0.2,61,17.1,0.9,4.3,148,104,,4,,144,,96,,,,,1.53,,,,,,,,,,,,,,,,
rhesus,14,10252,12/11/2017,open access,awake,7.1,4.9,136,60,75,91,0.3,73,18.6,0.9,3.8,149,103,,5.2,,209,,135,,,,,1.51,7.42,,,,,,,41.91,13.64,5.7,73.49,23.91,32.54,458,,
rhesus,14,10252,2/12/2018,1st abstinence,awake,7.3,4.5,168,60,72,93,0.3,56,21.6,1,4.2,147,105,,5,,200,,47,,,,,1.85,6.95,,,,,,,41.08,13.6,5.64,72.89,24.13,33.11,337,,
rhesus,14,10252,5/10/2018,1st relapse,sedated,6.4,4,164,53,55,80,0.3,64,18.4,0.9,3.6,145,102,,4.6,,200,,102,,,,,1.47,6.43,,,,,,,38.75,12.75,5.36,72.29,23.78,32.9,444,,
rhesus,14,10252,6/8/2018,2nd abstinence,awake,6.7,4.1,179,45,39,88,0.2,80,17.4,1,4.1,150,102,,4.5,,126,,51,,,,,1.61,,,,,,,,,,,,,,,,
rhesus,14,10252,9/19/2018,2nd relapse,sedated,6.7,4,132,51,50,77,0.3,97,16.8,0.8,3.7,143,103,,5,,199,,111,,,,,1.47,6.52,,,,,,,38.61,13.08,5.21,74.16,25.11,33.87,431,,
rhesus,14,10252,11/21/2018,3rd abstinence,sedated,6.2,4,99,70,42,68,0.2,62,23.7,1,3.7,148,107,,4.2,,129,,35,,,,,3.2,4.7,60,,33.5,2.9,2.3,1.3,37.7,12.8,5.2,72,24.6,34,234,,
rhesus,14,10241,10/12/2015,baseline,awake,7.3,4.7,650,26,32,,,74,24.3,0.9,4.3,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhesus,14,10241,11/16/2016,1.5 g/kg etoh induction,sedated,7.1,4.5,617,30,30,96,0.1,61,24.7,0.8,4.4,150,109,,5,,146,,40,,,,,1.94,5.7,,,,,,,39.18,12.46,5.24,74.77,23.77,31.8,151,,
rhesus,14,10241,2/8/2017,open access,sedated,6.6,4.4,596,23,28,81,0.1,69,20.4,0.8,4.5,147,111,,5.9,,143,,51,,,,,1.87,4.59,,,,,,,35.76,11.81,4.85,73.71,24.34,33.02,352,,
rhesus,14,10241,7/14/2017,open access,awake,6.7,4.5,317,25,17,68,0.1,75,21.1,0.9,4.2,146,109,,4.7,,136,,90,,,,,1.86,,,,,,,,,,,,,,,,
rhesus,14,10241,7/28/2017,open access,awake,7,4.5,309,24,17,64,0.1,65,21.7,1,4.7,148,110,,5,,120,,92,,,,,2.04,,,,,,,,,,,,,,,,
rhesus,14,10241,9/29/2017,open access,sedated,6.8,4.5,239,36,19,63,0.2,67,19.9,1.1,3.9,149,108,,5,,147,,40,,,,,1.69,4.79,,,,,,,37.89,12.12,4.92,77,24.64,32,415,,
rhesus,14,10241,10/23/2017,open access,awake,7.6,4.6,226,60,22,66,0.1,81,18.6,1,4.3,150,110,,5,,150,,34,,,,,2.17,,,,,,,,,,,,,,,,
rhesus,14,10241,10/27/2017,open access,awake,6.6,4.2,183,30,31,58,0.1,55,18.3,1.1,4.4,151,105,,4.7,,97,,88,,,,,1.79,,,,,,,,,,,,,,,,
rhesus,14,10241,12/11/2017,open access,awake,6.6,4.8,205,39,29,59,0.2,64,22.2,1,4.6,147,110,,5.3,,140,,35,,,,,1.64,6.08,,,,,,,39.33,12.61,5.14,76.56,24.55,32.06,227,,
rhesus,14,10241,2/12/2018,1st abstinence,awake,7.1,4.5,223,53,39,67,0.2,50,22.3,0.9,4.5,144,111,,5.6,,166,,20,,,,,1.8,8.23,,,,,,,40.5,13.1,5.25,77.14,24.94,32.34,400,,
rhesus,14,10241,5/8/2018,1st relapse,sedated,6.5,4.2,218,39,25,67,0.2,51,24.3,1,3.2,137,116,,4.2,,143,,68,,,,,2.16,15.21,,,,,,,37.15,12.09,4.85,76.58,24.93,32.55,307,,
rhesus,14,10241,6/8/2018,2nd abstinence,awake,7.2,4.5,171,43,25,69,0.3,59,20.5,1.1,4.4,153,107,,4.7,,149,,40,,,,,1.9,,,,,,,,,,,,,,,,
rhesus,14,10241,9/20/2018,2nd relapse,sedated,6.8,4.5,128,44,28,60,0.1,50,21.5,1.1,3.6,147,109,,4.9,,141,,85,,,,,1.92,9.62,,,,,,,37.39,12.46,4.88,76.63,25.53,33.32,264,,
rhesus,14,10241,11/12/2018,3rd abstinence,sedated,6.6,4.3,110,45,28,51,0.2,72,23.3,1,4,146,107,,4.7,,139,,15,,,,,1.7,7.7,66.2,,26.4,6.5,0.7,0.2,33.8,11.1,4.41,77,25.3,33,454,,
rhesus,14,10241,11/20/2018,3rd abstinence,sedated,6.9,4.1,104,96,35,58,0.2,86,20.5,0.9,4.3,145,107,,5.5,,147,,23,,,,,2,6.2,36,,57.4,5.3,1,0.3,38.2,12.6,4.95,77,25.4,32.8,573,,
rhesus,14,10242,10/12/2015,baseline,awake,7.8,4.9,482,36,55,,,91,13.4,0.8,4,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhesus,14,10242,11/14/2016,1.5 g/kg etoh induction,sedated,6.8,4.4,243,26,28,67,0.1,65,17.5,0.9,3.8,146,105,,5.3,,94,,36,,,,,2.06,9.75,,,,,,,38.9,12.4,5.23,74.44,23.72,31.87,362,,
rhesus,14,10242,2/14/2017,open access,sedated,7.3,4.8,249,34,38,81,0.2,60,17,0.8,3.8,148,110,,5.7,,134,,143,,,,,1.81,7.98,,,,,,,37.74,12.41,5.2,72.59,23.88,32.89,435,,
rhesus,14,10242,7/14/2017,open access,awake,7.5,4.9,131,28,33,71,0.2,73,15.2,0.9,4.1,145,105,,5.4,,127,,81,,,,,2.03,,,,,,,,,,,,,,,,
rhesus,14,10242,7/28/2017,open access,awake,7.7,4.8,123,27,27,69,0.2,75,15.2,1,3.9,145,104,,5.5,,133,,106,,,,,1.81,,,,,,,,,,,,,,,,
rhesus,14,10242,9/26/2017,open access,sedated,7.4,4.7,113,33,48,71,0.2,77,16.3,1,3.7,144,105,,5,,122,,130,,,,,2.05,10.89,,,,,,,36.01,11.49,4.84,74.37,23.73,31.9,469,,
rhesus,14,10242,10/23/2017,open access,awake,8.1,4.6,127,37,46,76,0.3,72,14,0.8,3.9,146,101,,5.4,,144,,123,,,,,2.18,,,,,,,,,,,,,,,,
rhesus,14,10242,10/27/2017,open access,awake,7,4.4,109,29,38,73,0.3,63,13.3,0.8,3.8,148,106,,5.6,,103,,136,,,,,1.72,,,,,,,,,,,,,,,,
rhesus,14,10242,12/11/2017,open access,awake,7.7,5.5,105,34,46,66,0.2,81,17.6,0.8,4.2,150,101,,4.6,,156,,105,,,,,1.7,10.09,,,,,,,36.14,11.58,4.87,74.28,23.79,32.03,511,,
rhesus,14,10242,2/12/2018,1st abstinence,awake,7.3,4.7,107,33,34,77,0.2,61,17.1,0.8,4.2,147,104,,4.9,,119,,21,,,,,1.83,9.05,,,,,,,37.35,12.17,5.04,74.06,24.14,32.59,454,,
rhesus,14,10242,5/9/2018,1st relapse,sedated,6.9,4.3,99,32,46,74,0.3,65,19.9,0.7,3.3,138,112,,4.4,,146,,105,,,,,1.6,10,,,,,,,34.1,11.03,4.63,73.57,23.79,32.34,464,,
rhesus,14,10242,6/8/2018,2nd abstinence,awake,7.1,4.4,110,30,32,77,0.2,69,15.5,0.8,4.7,153,110,,5.6,,99,,21,,,,,1.76,,,,,,,,,,,,,,,,
rhesus,14,10242,9/20/2018,2nd relapse,sedated,7,4.7,76,34,35,75,0.1,70,15.9,0.7,3.7,144,106,,5.7,,131,,65,,,,,1.91,8.61,,2,,,,,35.27,11.77,4.72,74.75,24.95,33.37,454,,
rhesus,14,10242,11/20/2018,3rd abstinence,sedated,6.5,4.4,91,36,31,69,0.2,61,19.4,0.9,3.5,142,109,,3.5,,126,,32,,,,,1.5,7.9,53.6,,37.8,7.2,1.1,0.3,33.1,10.8,4.47,74,24.2,32.6,417,,
rhesus,14,10243,10/12/2015,baseline,awake,7.2,4.6,578,55,37,,,62,16.3,0.7,3.8,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhesus,14,10243,11/14/2016,1.5 g/kg etoh induction,sedated,6.9,4.5,472,35,31,77,0.1,70,20.4,0.6,3.5,147,109,,6.1,,124,,52,,,,,1.78,,,,,,,,,,,,,,,,
rhesus,14,10243,2/8/2017,open access,sedated,6.4,4.3,605,32,29,84,0.2,68,16.4,0.5,3.6,143,108,,6.4,,115,,103,,,,,1.57,3.96,,,,,,,35.75,11.71,5,71.51,23.43,32.76,380,,
rhesus,14,10243,7/14/2017,open access,awake,6.8,4.7,371,34,25,83,0.1,59,16.4,0.6,3.7,143,107,,6,,128,,70,,,,,1.73,,,,,,,,,,,,,,,,
rhesus,14,10243,7/28/2017,open access,awake,6.5,4.3,347,32,28,74,0.2,63,15.8,0.6,3.8,142,105,,6.8,,114,,65,,,,,1.8,,,,,,,,,,,,,,,,
rhesus,14,10243,9/26/2017,open access,sedated,6.3,4.1,312,45,40,72,0.2,72,19,0.7,3.9,143,106,,5.6,,105,,117,,,,,1.96,4.08,,,,,,,36.36,11.6,4.96,73.28,23.38,31.9,392,,
rhesus,14,10243,10/23/2017,open access,awake,7.1,4.3,306,46,38,74,0.1,65,14.5,0.6,4.4,146,104,,7.1,,116,,74,,,,,1.93,,,,,,,,,,,,,,,,
rhesus,14,10243,10/27/2017,open access,awake,6.8,4.4,272,30,38,74,0.1,41,16.4,0.6,4.1,139,108,,5.7,,104,,90,,,,,1.74,,,,,,,,,,,,,,,,
rhesus,14,10243,12/11/2017,open access,awake,6.7,4.3,224,49,40,65,0.1,61,17.7,0.7,4.6,147,105,,5.3,,115,,87,,,,,1.56,5.09,,,,,,,36.35,11.83,4.95,73.38,23.89,32.56,317,,
rhesus,14,10243,2/12/2018,1st abstinence,awake,7.1,4.6,217,98,51,81,0.2,47,17.1,0.7,4,146,105,,5.7,,133,,45,,,,,1.69,4.68,,,,,,,37.75,12.28,5.12,73.76,23.99,32.52,397,,
rhesus,14,10243,5/10/2018,1st relapse,sedated,6.7,4.2,189,52,30,75,0.1,72,14.7,0.6,3.9,146,104,,6.2,,124,,60,,,,,1.67,3.9,,,,,,,38.16,12.4,5.13,74.33,24.15,32.49,429,,
rhesus,14,10243,6/8/2018,2nd abstinence,awake,6.5,4,156,45,28,64,0.1,56,12.9,0.7,4.6,147,107,,4,,87,,49,,,,,1.62,,,,,,,,,,,,,,,,
rhesus,14,10243,9/19/2018,2nd relapse,sedated,6.6,4.2,148,52,36,65,0.2,61,14.2,0.7,3.7,144,109,,5.3,,116,,82,,,,,1.42,4.8,,,,,,,34.36,11.52,4.68,73.42,24.61,33.52,338,,
rhesus,14,10243,11/26/2018,3rd abstinence,sedated,6.8,4.5,124,44,29,59,0.1,67,16.3,0.8,3.5,143,109,,4,,137,,52,,,,,1.6,3.6,38.6,,54.4,4.2,2.5,0.3,36.8,12.1,4.88,75,24.7,32.8,310,,
rhesus,14,10244,10/12/2015,baseline,awake,7.7,4.7,359,26,22,,,70,22.9,0.9,4.4,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhesus,14,10244,11/15/2016,1.5 g/kg etoh induction,sedated,7.1,4.7,424,22,25,109,0.1,70,25.5,0.8,3.9,150,110,,5.2,,148,,34,,,,,2.04,7.53,,,,,,,42.68,13.9,5.91,72.26,23.53,32.57,333,,
rhesus,14,10244,2/16/2017,open access,sedated,6.8,4.6,325,24,35,79,0.3,70,21.1,0.8,3.8,147,107,,5.9,,170,,76,,,,,1.74,11.51,,,,,,,38.33,12.68,5.39,71.11,23.53,33.09,374,,
rhesus,14,10244,7/14/2017,open access,awake,7.2,4.6,256,21,23,76,0.2,68,20.3,0.9,4.1,145,106,,5.6,,158,,69,,,,,1.99,,,,,,,,,,,,,,,,
rhesus,14,10244,7/28/2017,open access,awake,7,4.4,274,23,23,80,0.2,68,19.7,0.9,4,145,105,,6,,138,,77,,,,,1.85,,,,,,,,,,,,,,,,
rhesus,14,10244,9/26/2017,open access,sedated,7.4,4.7,277,27,53,81,0.2,73,17.2,0.9,4.1,147,107,,6,,136,,103,,,,,2.22,11.89,,,,,,,41.77,13.77,5.68,73.55,24.25,32.97,251,,
rhesus,14,10244,10/23/2017,open access,awake,8.1,4.7,226,26,30,75,0.2,73,22.2,0.9,4.5,150,106,,6.1,,148,,79,,,,,2.11,,,,,,,,,,,,,,,,
rhesus,14,10244,10/27/2017,open access,awake,7.1,4.5,191,29,47,72,0.2,49,21.9,0.8,4.5,149,104,,5.6,,105,,57,,,,,1.81,10.03,,,,,,,40.68,13.19,5.55,73.26,23.76,32.43,272,,
rhesus,14,10244,12/11/2017,open access,awake,7.6,5.3,150,24,38,68,0.2,60,19.2,0.9,4.6,152,104,,6.2,,168,,110,,,,,1.91,9.81,,,,,,,42.59,13.93,5.81,73.36,23.99,32.7,442,,
rhesus,14,10244,2/12/2018,1st abstinence,awake,7.6,5,128,40,32,66,0.2,46,30.8,1,5,150,105,,5.2,,135,,29,,,,,2.2,,,,,,,,,,,,,,,,
rhesus,14,10244,5/8/2018,1st relapse,sedated,7.2,4.5,72,23,28,60,0.2,64,20,0.9,3.9,142,113,,5.3,,138,,63,,,,,1.8,14.66,,,,,,,40.16,13.34,5.46,73.58,24.44,33.22,482,,
rhesus,14,10244,6/8/2018,2nd abstinence,awake,7.3,4.7,82,25,23,64,0.2,58,19.9,1.1,4.5,156,106,,5,,106,,48,,,,,1.81,,,,,,,,,,,,,,,,
rhesus,14,10244,9/18/2018,2nd relapse,sedated,7.1,4.4,74,27,23,61,0.2,71,17.4,0.9,3.8,148,109,,4.2,,143,,61,,,,,1.97,13.08,,,,,,,39.98,13.56,5.41,73.93,25.07,33.91,446,,
rhesus,14,10244,11/27/2018,3rd abstinence,sedated,6.9,4.6,101,59,31,63,0.1,55,26.7,1.1,4,149,108,,4.8,,138,,33,,,,,1.9,8.1,63.3,,28.9,4.9,2.6,0.3,38.3,13.1,5.24,73,25,34.1,371,,
rhesus,14,10245,10/12/2015,baseline,awake,7.1,4.5,500,37,27,,,53,20.7,0.7,4.2,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhesus,14,10245,11/14/2016,1.5 g/kg etoh induction,sedated,6.7,4.6,602,37,27,84,0.1,58,26.9,0.6,3.9,145,106,,6.1,,173,,28,,,,,1.84,4.76,,,,,,,38.01,12.27,5.4,70.39,22.72,32.27,310,,
rhesus,14,10245,2/14/2017,open access,sedated,6.3,4.3,518,41,35,81,0.2,54,20.2,0.6,3.4,147,111,,6.2,,158,,40,,,,,1.62,5.74,,,,,,,33.29,11.1,4.79,69.44,23.15,33.34,295,,
rhesus,14,10245,7/14/2017,open access,awake,7,4.7,363,50,27,87,0.1,64,19.9,0.7,4.2,144,107,,5.1,,166,,71,,,,,2,,,,,,,,,,,,,,,,
rhesus,14,10245,7/28/2017,open access,awake,6.9,4.5,347,34,21,78,0.1,61,21,0.7,4.1,145,107,,5.2,,161,,72,,,,,1.68,,,,,,,,,,,,,,,,
rhesus,14,10245,9/26/2017,open access,sedated,6.8,4.4,316,47,31,72,0.2,46,21.4,0.8,3.6,146,105,,6,,158,,25,,,,,1.91,7.28,,,,,,,37.11,12.04,5.16,71.96,23.35,32.45,371,,
rhesus,14,10245,10/23/2017,open access,awake,7.8,4.6,330,66,28,77,0.1,76,16.1,0.8,4.2,148,107,,6.2,,172,,70,,,,,2.16,,,,,,,,,,,,,,,,
rhesus,14,10245,10/27/2017,open access,awake,6.9,4.3,279,30,33,67,0.2,42,18.2,0.8,4.5,147,108,,5.6,,143,,43,,,,,1.74,,,,,,,,,,,,,,,,
rhesus,14,10245,12/11/2017,open access,awake,6.9,5,236,103,40,72,0.2,55,22.4,0.8,4.5,148,104,,6.5,,169,,37,,,,,1.68,7.85,,,,,,,34.99,11.46,4.86,72,23.58,32.75,425,,
rhesus,14,10245,2/12/2018,1st abstinence,awake,7.5,4.9,183,82,39,74,0.2,50,25.2,0.9,4.7,151,102,,5.8,,196,,16,,,,,1.9,6.39,,,,,,,38.51,12.75,5.36,71.81,23.77,33.1,405,,
rhesus,14,10245,5/9/2018,1st relapse,sedated,6.7,4.3,180,70,35,74,0.2,60,22.9,0.8,3.9,144,110,,5.4,,168,,26,,,,,1.69,7.36,,,,,,,35.89,11.74,5.04,71.21,23.29,32.71,309,,
rhesus,14,10245,6/8/2018,2nd abstinence,awake,7,4.5,174,42,27,67,0.2,60,17.1,0.8,4.4,153,108,,6.1,,143,,30,,,,,1.62,,,,,,,,,,,,,,,,
rhesus,14,10245,9/20/2018,2nd relapse,sedated,6.9,4.3,133,182,49,88,0.1,74,19.6,0.8,3.8,144,106,,6,,172,,79,,,,,1.94,6.26,,,,,,,37.01,12.43,5.18,71.52,24.03,33.59,358,,
rhesus,14,10245,11/20/2018,3rd abstinence,sedated,6.7,4.5,104,95,38,63,0.2,59,29.9,1,3.9,142,109,,4.7,,182,,14,,,,,1.9,6,48.8,,44,6.2,0.6,0.4,34.3,11.7,4.74,72,24.7,34.1,349,,
rhesus,14,10246,10/12/2015,baseline,awake,7.3,4.8,479,20,25,,,109,17.2,0.9,4.1,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rhesus,14,10246,11/15/2016,1.5 g/kg etoh induction,sedated,6.7,4.5,326,21,29,60,0.2,73,17.1,1,3.9,148,109,,5.7,,131,,33,,,,,1.57,7.76,,,,,,,42.39,13.84,5.76,73.66,24.05,32.65,324,,
rhesus,14,10246,2/16/2017,open access,sedated,6.6,4.4,258,21,23,54,0.2,78,17.6,0.8,3.8,145,107,,6.1,,145,,34,,,,,1.65,7.19,,,,,,,38.03,12.75,5.3,71.8,24.08,33.53,334,,
rhesus,14,10246,7/14/2017,open access,awake,7.4,4.9,129,20,23,50,0.2,74,18.1,0.8,4.2,146,104,,5.9,,151,,50,,,,,1.94,,,,,,,,,,,,,,,,
rhesus,14,10246,7/28/2017,open access,awake,7.4,4.8,119,24,21,48,0.2,78,18.7,0.9,4.3,146,104,,5.4,,132,,47,,,,,1.89,,,,,,,,,,,,,,,,
rhesus,14,10246,9/29/2017,open access,sedated,7.2,4.8,100,27,25,52,0.2,77,17.2,1,4,148,105,,4.9,,142,,39,,,,,1.66,7.9,,,,,,,39.6,12.95,5.38,73.54,24.05,32.71,347,,
rhesus,14,10246,10/23/2017,open access,awake,8.1,4.9,111,32,28,52,0.2,80,18.6,0.9,4.8,150,103,,5.9,,148,,31,,,,,2.59,,,,,,,,,,,,,,,,
rhesus,14,10246,10/27/2017,open access,awake,7.3,4.7,106,28,37,49,0.2,52,19.6,0.9,4.6,146,102,,4.6,,111,,53,,,,,1.72,,,,,,,,,,,,,,,,
rhesus,14,10246,12/11/2017,open access,awake,7.2,5.1,95,29,32,45,0.2,61,21.2,0.9,4.6,148,104,,5.7,,154,,44,,,,,1.55,15.34,,,,,,,40.57,13.09,5.5,73.72,23.79,32.28,228,,
rhesus,14,10246,2/12/2018,1st abstinence,awake,7.3,4.8,100,35,27,50,0.2,68,19.7,0.9,4.6,148,104,,5.1,,139,,20,,,,,1.73,8.06,,,,,,,41.67,13.43,5.72,72.91,23.5,32.23,532,,
